Filename,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
174.wav,-383.07666,151.32382,19.009998,-2.8203323,7.022202,0.7559061,-3.567302,1.5684061,1.5321945,-7.8104777,-5.9585814,-1.6570847,-5.311946,90.99168,75.76763,20.566868,18.08152,13.955798,12.734383,8.494352,7.7166767,7.199873,8.216147,7.8770747,7.3386397,8.207146
20.wav,443.27826,102.34656,9.240863,19.642822,14.136811,7.4200673,-2.8343654,4.4637036,-1.0230523,2.512082,-4.272251,3.9983742,0.19842494,131.4139,86.040375,25.306866,19.331442,18.49515,11.0367155,12.945131,9.654643,9.029944,6.972302,9.193026,7.218072,7.6229305
116.wav,457.12207,117.32987,13.367574,29.171076,19.434805,-0.20264477,-12.019524,1.3756196,2.4893918,-0.16427891,-4.9910636,-0.6292048,-3.5947363,122.26811,83.37652,29.579664,22.601137,23.038334,15.676093,16.987577,12.236684,7.0152245,8.714753,9.159332,7.8807917,7.8759766
137.wav,644.18585,154.88564,-1.4845963,10.91038,35.648342,18.297602,-9.087476,-18.137312,1.2348235,12.660196,-2.4608374,-12.220087,1.2909771,98.291695,71.07038,28.456459,20.363375,23.270266,16.160133,11.842486,17.138048,14.342269,8.411743,10.419458,10.090078,8.60794
149.wav,614.41504,131.20493,-3.989094,10.830702,35.16882,11.674355,-8.96995,-7.2381873,5.2571597,2.8047988,-12.356569,-8.137379,0.47725382,106.95579,76.531364,34.004246,17.308563,25.04345,12.0787115,11.83013,9.3632345,10.299401,8.028599,10.803674,12.072401,8.301475
156.wav,-403.56717,181.26817,9.652038,9.116551,30.657661,3.0390754,-14.313825,2.7663295,6.583332,-5.271742,-0.30373868,6.581963,-2.3268151,90.14559,70.41307,17.374426,18.859337,19.516195,9.130783,11.750088,10.389358,9.44587,8.726251,8.227385,7.1048117,7.7801504
171.wav,-366.5055,145.73904,-9.3442745,23.099733,22.514044,0.6019466,-8.805441,-11.990536,8.759613,12.140614,-11.99184,-18.511778,-5.214939,114.53968,70.22437,25.29676,26.228819,21.032854,19.741848,11.62655,16.904383,9.328366,10.065932,10.5512705,16.776718,10.213398
196.wav,-371.91495,152.78114,-14.244397,16.879656,42.151257,6.756983,-9.817661,-5.4680862,1.3510821,-0.89214146,-5.897675,-7.3275113,-8.846493,115.221375,76.19689,32.932724,17.45598,26.576817,15.585053,12.085895,10.201405,10.941515,8.642432,9.883173,9.213835,10.76105
211.wav,-432.25903,164.09584,19.507748,-5.0034204,21.086502,11.6098585,-7.1358814,-3.957536,1.3229537,-3.2369428,-2.6421328,-1.112006,-7.0077004,93.78672,79.70072,16.705744,15.816781,16.800488,10.976237,10.299174,9.093662,8.924296,7.7456346,6.8111625,7.668586,9.091764
166.wav,-375.24078,154.878,2.6786952,7.2834973,20.882586,5.8080897,-6.39626,-11.44534,4.2189217,11.821244,-6.8134403,-16.206934,-0.35572007,100.04156,74.09367,22.322512,18.639889,17.192324,17.456917,10.455483,13.919291,9.047632,9.667189,10.172806,18.058535,8.791538
168.wav,-374.52304,154.81027,2.8410325,7.312355,20.97978,5.824572,-6.4223833,-11.377553,4.2573442,11.866403,-6.704183,-16.150785,-0.3897536,99.29811,73.64381,22.278715,18.585451,17.17224,17.45089,10.46065,13.987587,9.111914,9.728139,10.284329,18.078299,8.7958355
50.wav,466.7242,120.346054,21.971317,26.69029,10.5470085,5.887444,-4.8648314,1.534131,-7.321387,7.2455597,-3.8595226,7.381637,-5.616756,122.42857,82.54064,21.522392,20.40672,18.87475,14.41228,11.574382,10.4148445,10.012729,7.684525,9.219996,8.381103,9.1586485
210.wav,-451.43918,170.63132,14.188121,0.988891,25.912949,0.64979213,-14.787759,3.1430838,8.56243,-3.9935536,-4.123652,3.0802221,0.17937726,101.07976,83.631226,14.33824,9.489394,17.547598,9.005627,11.321623,7.9528036,6.511832,8.945034,9.952154,6.859202,7.054348
160.wav,-403.39163,154.50954,3.1222534,22.579855,27.535473,1.1744361,-12.70981,-11.374549,-2.9533749,3.0628712,-4.47892,-11.589891,-4.7959676,93.85074,69.475174,21.700262,25.133863,19.567846,12.229998,10.431531,13.115726,14.44557,7.4741926,9.724458,8.855104,11.065824
122.wav,624.4649,154.17448,-19.280247,8.882481,39.1128,9.168171,-9.163727,-15.187661,-2.839757,10.084358,-5.308487,-12.608027,-3.4582467,116.320175,78.165184,23.954712,21.624582,22.975492,12.745048,10.030613,14.954216,13.034509,8.787861,7.9562416,10.991673,8.737699
169.wav,-366.66104,145.56781,-9.50299,23.070305,22.48194,0.55359644,-8.803442,-11.973514,8.756743,12.075128,-12.049826,-18.510715,-5.2542725,114.796295,70.5494,25.249718,26.266636,21.127663,19.769854,11.64452,16.86088,9.332722,10.093634,10.456744,16.691286,10.183835
189.wav,-391.09958,167.70305,-19.20475,4.763317,42.270355,17.227364,-13.847745,-19.990086,2.8019521,10.747947,-5.5935507,-9.749524,-6.0132027,109.60825,73.9141,24.023844,20.960144,22.996876,14.234839,12.751678,18.766094,13.561273,9.118812,7.54019,9.840064,10.665426
207.wav,-410.7873,166.98038,21.62958,5.7273235,25.30132,4.0623765,-12.097207,-0.41836944,5.192053,-4.5181866,-3.7927122,1.330669,-4.467907,87.58699,73.95732,14.701848,11.554845,17.406363,7.8140287,11.150189,7.9840446,7.057314,9.154438,9.777759,8.528554,7.893333
177.wav,-386.3879,166.8247,-5.494996,2.1120384,28.983727,-1.1048328,-13.205164,3.774259,7.20153,-9.047792,-12.340242,0.3404543,-2.002271,91.37059,70.37647,19.156973,13.299961,17.504557,9.924726,8.594599,10.423815,9.060142,7.944524,10.335286,10.638596,8.632723
187.wav,-391.0013,168.33846,-19.170712,4.873358,42.39523,17.24446,-13.896337,-20.078249,2.7970881,10.7920475,-5.5979366,-9.750465,-6.0291047,109.141396,73.37502,24.179813,20.943962,22.888369,14.208819,12.688826,18.721394,13.560705,9.073557,7.5446568,9.843721,10.698988
198.wav,-371.9379,152.5766,-14.556064,16.552319,41.963493,6.652224,-9.885736,-5.5016437,1.2711496,-1.0403764,-5.994443,-7.3516397,-8.894966,115.18724,76.36388,33.096786,18.081633,26.756023,15.566382,12.043423,10.165426,10.859275,8.497282,9.808208,9.184215,10.747429
155.wav,620.9045,177.8091,11.111546,8.642614,30.33417,3.2871518,-14.439151,2.691285,6.6792707,-5.389662,-0.2704898,6.530069,-2.3048766,89.09676,70.449936,17.443106,18.629087,19.44177,8.967279,11.772832,10.267281,9.441117,8.724447,8.10472,7.07715,7.741064
220.wav,-403.81775,143.78534,-4.421183,16.023512,28.465328,5.1430464,-9.307565,-17.662853,1.6636356,10.200131,-9.499652,-13.570864,-4.1750107,103.96267,72.6267,20.133429,22.714792,19.457314,12.183708,11.599767,16.134981,12.160615,9.47691,9.644526,12.127193,10.249093
201.wav,-385.7566,155.1284,-24.861982,14.774768,47.448902,11.659021,-13.86587,-10.44537,-0.93275833,-4.5654893,-3.5527859,-1.7318054,-8.891467,109.12114,71.96599,23.161747,23.842648,22.64833,12.093255,12.005403,13.754992,12.454393,8.531458,8.229341,8.733601,11.780186
83.wav,437.70908,105.28196,17.337032,27.095127,24.279354,9.306775,-9.944524,0.91766053,4.788351,2.6978595,-1.793953,0.8796395,0.64167607,121.28231,83.10414,29.297663,20.371765,21.136213,11.534989,19.1553,10.953569,6.6348014,7.713646,7.944394,9.5065155,7.650008
68.wav,447.51572,109.47857,20.110266,25.491299,16.82669,3.4353833,-3.6378913,2.9849524,1.2729235,1.1401489,4.244364,2.145505,-4.7986345,114.600945,81.43784,21.231684,19.090115,14.969937,9.979226,13.557981,8.847526,8.0040045,8.264358,6.2986345,7.412371,9.442791
208.wav,-449.89902,170.94827,14.77795,1.0721284,25.962566,0.7749303,-14.792471,3.1761355,8.619825,-3.9465501,-4.092458,3.0043774,0.07203539,99.46635,82.319084,14.576055,9.6736765,17.460762,9.023672,11.40468,7.932197,6.457309,9.01499,10.009396,6.908959,7.164991
109.wav,-543.04553,99.201965,18.436895,21.783768,12.727536,1.8955015,0.031051943,2.597232,-4.380226,-0.24639061,-1.409897,2.7222674,-1.8480773,110.861855,78.358,23.899849,20.422907,17.225492,14.866493,13.466507,12.048831,12.605847,7.9744244,9.727224,7.156061,8.349213
106.wav,-563.34735,111.71297,21.409353,21.943947,22.521376,2.7588122,-8.138027,1.2781215,4.50644,0.9223759,-0.2766126,1.7131962,-2.0044577,117.059906,89.165184,19.31793,19.120535,19.434853,12.183297,17.974707,10.943272,7.4408207,7.52341,7.793535,6.8162785,9.058529
223.wav,-349.07712,143.78546,-1.3405505,-8.672215,24.104427,15.054555,-14.8849325,-18.819433,1.256307,10.387233,-5.8588157,-16.52529,-2.5690157,110.55801,80.75112,29.63577,17.653584,24.53925,16.967672,13.286371,13.43966,8.982246,8.342273,11.412591,12.138303,9.212548
108.wav,-563.17505,111.7113,21.477743,21.891537,22.544786,2.7399232,-8.124531,1.2848744,4.5548215,0.9434588,-0.25832966,1.7121303,-2.003123,116.84704,88.96215,19.250772,19.025286,19.348356,12.251853,18.054132,10.918601,7.383744,7.626527,7.921988,6.821872,9.042911
204.wav,-400.71268,157.24701,-3.0592222,21.03037,40.27132,8.761828,-16.79565,-7.952165,0.5829313,-3.0022736,-5.116059,-7.969508,-6.957046,99.160576,67.75182,21.392775,20.02669,23.404226,13.42122,12.189526,12.125143,13.240883,8.666975,9.51168,10.215736,9.938728
222.wav,-403.91998,143.58078,-4.391245,16.030842,28.450083,5.140092,-9.352656,-17.69608,1.6475058,10.147167,-9.519185,-13.512474,-4.1002145,104.11269,72.81488,20.09627,22.673788,19.466936,12.152237,11.624592,16.121462,12.133819,9.452386,9.602658,12.124015,10.287789
105.wav,-588.07367,111.509674,19.139435,35.605865,15.691323,2.312114,-6.564775,10.23661,4.071155,1.4680674,-4.8280888,5.1939926,1.0554141,123.208305,81.07266,25.198769,21.833567,18.584755,16.813585,16.512186,10.607838,6.841677,8.701843,10.207397,9.6228075,9.145952
162.wav,-402.83282,153.9181,3.3902767,22.470812,27.521961,1.1981369,-12.799219,-11.492235,-2.9830987,3.0866528,-4.3993506,-11.501731,-4.730882,93.50304,69.35348,21.717543,25.093185,19.479465,12.182618,10.456536,13.038282,14.424368,7.5735497,9.758854,9.013816,11.10418
237.wav,-444.3293,157.19647,-3.001929,14.025708,35.44535,4.3229213,-14.88006,-4.817457,-0.29999682,-4.1960263,-3.3626685,-5.349469,-2.8142111,112.36224,81.7408,26.52344,21.5071,22.718992,12.337801,13.5795765,8.708158,11.094183,8.748381,12.258261,9.761839,9.084606
231.wav,-349.09042,139.73299,-22.352245,9.838643,33.038048,14.629912,-4.4092474,-14.901461,-6.505354,9.00641,-0.90311944,-14.874042,-5.7653856,120.43531,75.82524,30.144773,22.694326,27.147427,13.616952,10.272273,13.533489,13.66889,8.964277,10.186317,14.492099,11.438569
235.wav,-445.4001,156.6387,-3.5672731,14.035462,35.47246,4.3762307,-14.83468,-4.833955,-0.32210353,-4.1914134,-3.4139404,-5.4064536,-2.8624272,113.69676,82.87009,26.15599,21.519161,22.69517,12.240555,13.588981,8.7085705,11.134839,8.798185,12.237427,9.744733,9.084914
140.wav,610.2548,146.09032,-13.98713,13.84587,51.68128,9.821144,-21.018938,-8.776731,6.2630305,-3.2301934,-13.022684,-2.1166227,3.7966983,101.584366,69.937386,26.89646,19.546345,26.938469,9.704903,12.904048,11.973816,10.46791,8.971935,11.491761,8.2155,8.340013
244.wav,-572.38245,127.07321,22.756132,31.614006,3.813832,-7.712994,-7.9807844,9.2408905,2.5620048,1.6366055,-4.554406,2.3086283,2.116599,124.179474,84.12022,25.343653,24.001888,18.487803,20.080534,13.751704,10.324166,10.357107,7.2892356,9.109203,8.041234,7.423696
217.wav,-342.75366,153.58322,-12.457857,11.111906,29.604256,17.962332,-6.325866,-13.422264,-2.9506989,2.5532544,-0.6881985,-7.842459,-11.366354,114.967995,69.13322,24.662302,20.662872,20.585625,16.236355,12.262365,12.351404,10.070259,8.751476,9.205515,8.545938,12.871231
246.wav,-571.90515,127.06915,22.995943,31.553293,3.8950315,-7.884255,-8.02535,9.010431,2.4469974,1.4587784,-4.5658736,2.2309823,2.0958755,123.642,83.93902,25.377626,23.965435,18.498196,20.113516,13.652574,10.326007,10.313122,7.2184353,8.984691,8.102245,7.4425035
241.wav,-582.20197,114.81401,33.452076,25.225628,13.661697,3.89456,-6.40737,2.2438822,2.8339882,-2.3797472,-4.9181046,0.61294013,-1.8038769,110.39683,86.49042,27.11681,20.207098,19.812023,12.28361,17.79217,12.19385,7.2037992,9.861722,9.739766,8.7009735,9.3090315
226.wav,-377.16003,152.79462,-9.627537,15.581053,35.711807,5.5517855,-11.195993,-13.100367,1.1418067,6.2544703,-11.347642,-8.738315,0.1185649,98.321434,69.95713,25.513186,22.571814,22.68794,12.770894,13.169407,14.134976,13.835889,9.744361,10.235876,11.399975,9.572047
255.wav,-580.6685,124.13315,29.216887,25.20326,13.549186,8.773146,-5.7814918,0.80259013,0.017452832,-3.7834156,-5.3628526,1.9506023,-0.895305,117.882126,88.11951,26.396015,20.760841,18.298073,10.707553,13.230792,9.196907,7.9796796,9.301461,7.996163,9.268746,9.534358
252.wav,-578.6952,117.29867,25.375038,23.229738,14.808976,6.014302,-7.3429213,0.42637777,3.0607212,-1.337838,-2.8857982,3.2331324,0.31524196,117.16048,87.400116,23.020233,18.06413,14.572645,9.780143,13.361054,8.97127,6.551788,9.5595665,9.163823,5.6870956,6.662998
228.wav,-377.07666,152.76868,-9.647239,15.578978,35.695663,5.525726,-11.157996,-13.06473,1.1484728,6.3023005,-11.307605,-8.748692,0.12267301,98.22682,69.89488,25.495985,22.579006,22.69509,12.768754,13.181453,14.141519,13.852626,9.75562,10.316701,11.428993,9.562933
243.wav,-581.6491,114.513565,33.532898,25.014187,13.724131,3.7410033,-6.380496,2.142802,2.8467257,-2.4219499,-4.8655763,0.6465819,-1.7382715,110.02084,86.59699,27.278236,20.241886,19.83175,12.212892,17.697906,12.15515,7.192054,9.817416,9.710847,8.660817,9.283302
250.wav,-579.34686,117.42592,25.090357,23.301773,14.550857,6.019439,-7.5614867,0.41792557,2.9320412,-1.3359227,-2.9617789,3.2482479,0.26318276,117.83282,87.59941,23.024738,18.24253,14.615976,9.784179,13.253104,8.925226,6.5374584,9.490008,9.107255,5.6823883,6.6788044
288.wav,-593.6222,103.285324,13.66618,30.643103,9.212414,-5.051601,-6.5773067,5.7379804,-0.12791187,-0.5891511,-4.0682516,3.0748267,1.6208467,132.67143,86.79689,32.40009,21.280516,18.962254,19.324663,11.390874,9.20322,6.8591027,14.95826,8.018342,7.7955723,5.8390093
256.wav,-581.1322,105.98009,23.49559,26.963682,20.116264,7.580564,-7.949316,-1.8638178,2.5002081,-1.2396097,-2.755308,1.0508505,-1.7514709,110.76843,81.99866,26.484426,23.43054,20.291704,9.928631,16.646227,12.113627,8.611898,9.244057,9.828326,7.928992,7.764597
232.wav,-398.6639,188.86014,15.9307785,-7.4399457,18.477903,7.2567787,-6.9347777,-1.4656894,2.6040306,-4.2950716,-3.5521045,2.696306,-1.4662641,88.294975,72.3274,14.608704,11.05409,13.240553,10.211708,7.384913,10.813874,9.302869,7.8824916,7.6776857,8.507826,7.819978
253.wav,-580.60345,123.89934,29.112158,25.1366,13.565068,8.786581,-5.779601,0.7968784,0.0051388666,-3.8014235,-5.376302,1.9531565,-0.9145342,117.7574,88.23432,26.456318,20.819822,18.373924,10.786692,13.17501,9.240352,8.007149,9.283828,7.9998116,9.277159,9.550456
286.wav,-594.07745,102.97313,13.433443,30.571468,9.19139,-4.9988303,-6.6285286,5.6910224,-0.24184002,-0.6469994,-4.1118927,3.1781363,1.6643283,133.05127,87.037056,32.320766,21.388252,18.937151,19.235228,11.239376,9.227729,6.8423185,14.999746,7.970063,7.781701,5.9433594
273.wav,-562.1896,122.23049,22.123266,30.842802,9.695142,-1.293093,-7.9621935,1.4392006,-0.34799832,-7.3725944,-2.3226354,9.275441,0.3304751,114.21345,83.50994,32.162754,22.097038,19.362616,13.737191,12.485613,11.405515,9.332045,11.6175995,9.370063,9.08481,6.3248343
167.wav,646.48895,154.878,2.6787035,7.2834926,20.882586,5.808085,-6.396262,-11.445332,4.218927,11.821245,-6.81344,-16.206934,-0.35571972,100.04154,74.093666,22.322512,18.639885,17.192326,17.456915,10.455488,13.919302,9.047625,9.667187,10.172805,18.058533,8.791542
200.wav,633.50226,155.80618,-25.422924,15.113865,47.37023,11.497113,-13.7041855,-10.355535,-0.96156335,-4.71044,-3.6204038,-1.6482472,-8.821871,111.36796,73.18227,23.297564,23.809622,22.897017,12.04616,12.031143,13.775726,12.3693,8.421478,8.154197,8.696977,11.868873
170.wav,655.06866,145.56783,-9.502998,23.070297,22.48193,0.55359125,-8.803453,-11.97352,8.756736,12.075116,-12.049837,-18.510723,-5.254274,114.79631,70.5494,25.249731,26.266638,21.127665,19.76985,11.64452,16.860876,9.332725,10.093629,10.456739,16.691294,10.183844
261.wav,-557.9894,142.87903,32.642742,22.804829,11.989096,1.801675,-11.2660885,0.450852,2.506422,-5.783814,-6.5246124,2.3895175,-0.72060645,112.516365,86.81155,26.136839,19.086285,17.225903,13.176628,14.693589,12.114212,9.361654,11.652759,10.70934,8.605047,7.2742567
234.wav,-398.5869,190.0757,15.641829,-7.2735906,18.616236,7.197276,-6.87494,-1.4310904,2.617802,-4.299016,-3.552725,2.733296,-1.4565045,87.49073,71.43902,14.513426,11.076908,13.139514,10.165455,7.401291,10.8458605,9.285772,7.8871684,7.6407743,8.445348,7.849355
191.wav,574.1161,157.7999,11.631874,9.299389,21.450514,2.6429756,-12.824072,1.8708911,9.785876,-3.726221,-0.89823496,4.576608,-3.9353335,110.16067,83.68031,21.412558,17.934551,16.6257,5.9218264,10.88143,9.038811,9.646569,9.848165,7.836742,6.713189,8.929754
262.wav,-570.3661,124.58115,23.817667,18.90997,16.130383,7.6337376,-6.4569445,-0.99376,-1.6435912,-2.3078003,-0.1868801,5.016531,-2.2413056,120.33803,89.51676,21.94923,18.815918,19.026714,10.4794445,14.924684,9.958196,7.890578,8.378797,6.9424376,7.7115474,6.915384
247.wav,-579.196,119.59366,25.68389,25.7205,6.9288406,-1.1775489,-8.331022,4.534359,6.061552,-1.8065654,-3.2837062,6.1986375,0.13420388,118.77805,86.98815,29.945446,18.921003,17.666374,15.717337,13.993923,10.168073,7.820121,12.118261,8.895301,8.564193,6.281547
240.wav,-366.8372,146.08022,-0.054890018,14.802326,27.848627,7.458531,-10.300001,-13.985593,-0.23839907,6.7345347,-4.9786067,-15.588027,-3.5465653,95.19505,65.965904,26.406944,24.006784,19.939661,14.765793,10.518154,14.308015,13.301327,8.339481,8.843106,13.289369,9.525067
283.wav,-568.61334,117.25647,8.12253,22.481833,22.133614,1.8107301,-12.09595,-1.4776576,-2.126967,-0.6756657,-1.980549,1.6276659,-0.056349598,139.79474,92.18008,21.820004,17.669945,18.50479,13.168045,19.008411,9.80526,8.8131485,8.7082815,8.311246,7.2991624,8.829583
310.wav,-577.1051,115.78369,5.922008,20.115652,14.544351,-3.9534671,-14.29063,5.261207,2.1405387,-0.7351557,-5.7537313,1.2573681,-0.13820715,147.23894,94.89537,25.48352,23.13747,21.088781,18.415926,18.418663,9.208313,9.786315,7.0964594,9.081649,6.084759,7.286649
258.wav,-581.3184,106.20388,23.64302,27.191336,20.256474,7.738095,-7.8767986,-1.7738236,2.5384936,-1.176926,-2.7334495,1.0591773,-1.7659107,110.867455,81.83904,26.447649,23.366571,20.247805,9.971371,16.71126,12.124578,8.60608,9.17866,9.884273,7.9570084,7.809265
274.wav,-597.2601,108.73811,32.686306,28.403767,6.296866,1.809113,-4.549255,4.3293834,1.0939901,-2.418583,-3.1779451,2.8241193,-0.37315288,109.29311,83.74215,32.377296,20.737202,16.407671,15.064706,11.4586735,8.268738,8.481141,10.620498,8.737676,5.3848915,6.9316926
295.wav,-586.8139,107.409164,20.578268,23.054195,13.09268,7.4380293,-5.6774597,-0.1396518,-0.5467125,-1.3124487,-1.9201035,3.9929745,1.2949207,118.482376,85.786064,23.616737,20.945997,14.521259,10.071267,13.4334545,9.807449,8.159548,9.667372,9.818333,6.5237856,7.297734
197.wav,649.81476,152.78113,-14.244377,16.879662,42.151264,6.756992,-9.81766,-5.46809,1.3510865,-0.89213246,-5.8976707,-7.3275,-8.846484,115.22135,76.19688,32.932724,17.45598,26.576815,15.585053,12.085891,10.2014065,10.941525,8.642428,9.883172,9.213837,10.761055
271.wav,-562.44275,122.12577,21.90952,30.879414,9.632031,-1.1994175,-7.969969,1.450665,-0.4398993,-7.435565,-2.3904836,9.24002,0.27503717,114.45078,83.67836,32.15219,22.18481,19.410215,13.775014,12.398405,11.387419,9.319026,11.545304,9.295097,9.138319,6.3798275
264.wav,-570.1012,124.32961,23.835562,18.847805,16.280048,7.604527,-6.4317956,-1.0205125,-1.5685569,-2.288461,-0.12345668,5.033268,-2.2102544,120.15546,89.65178,22.07131,18.838358,18.97718,10.519181,14.871405,9.899823,7.803067,8.3646755,6.9777474,7.718289,6.854066
282.wav,-579.2986,126.61128,34.29953,25.531136,2.3920496,-3.6126597,-6.1799994,6.2041254,2.5515668,-1.847612,-3.2413452,3.7616725,-0.18250148,115.652824,87.802,32.46652,18.127497,18.333698,18.685898,13.667996,9.816089,9.545122,12.205598,9.80932,7.490585,7.810151
276.wav,-597.227,108.69237,32.676285,28.350338,6.2593083,1.7762111,-4.56147,4.3263483,1.1038228,-2.414845,-3.1793368,2.8163795,-0.3656877,109.3567,83.86223,32.4156,20.69972,16.345417,15.073221,11.468421,8.245433,8.503092,10.655911,8.703657,5.375349,6.9149694
161.wav,618.338,154.50955,3.1222472,22.579857,27.535479,1.174432,-12.70981,-11.374546,-2.9533792,3.0628753,-4.4789205,-11.589889,-4.7959595,93.850746,69.47518,21.700262,25.13387,19.56785,12.229998,10.43153,13.1157255,14.445567,7.474198,9.724457,8.855105,11.065827
270.wav,-605.48364,92.6569,25.158844,25.183989,15.2450485,6.049699,-4.8795733,3.4432511,6.793965,3.45554,-2.0930738,2.4982276,1.4740862,111.34735,82.61589,27.463476,17.965103,16.671293,11.05501,17.18984,9.524234,7.744908,7.6704855,9.67729,7.3397994,5.849767
292.wav,-550.0593,126.947815,25.519596,25.935524,22.142855,3.517152,-10.4650545,-2.701048,3.9493694,-2.452123,-6.2101116,-0.028251091,-1.7845224,110.72157,85.13298,28.847294,26.134396,22.634808,11.181452,15.4128,11.922983,9.363072,10.216861,12.633192,8.087012,7.68469
203.wav,620.31287,156.74995,-3.1605535,21.157719,40.303886,8.779286,-16.737558,-7.8690515,0.6288148,-3.005835,-5.0761166,-7.9338527,-6.9531827,100.21235,68.571075,21.302917,19.883986,23.433853,13.480921,12.260098,12.082111,13.190812,8.61715,9.482988,10.25157,9.926663
291.wav,-582.2462,123.51663,29.51732,23.014015,3.482933,1.5273361,-6.0887637,5.0150433,1.9992558,-0.65764314,-4.135708,3.1509614,1.4071782,120.07955,86.30663,32.33502,20.454887,18.182774,16.851265,12.301582,14.364637,9.87631,9.599084,7.624536,7.3309608,6.3812313
280.wav,-579.007,126.70499,34.43194,25.504103,2.4156442,-3.651087,-6.131082,6.266334,2.660555,-1.812152,-3.2067142,3.776394,-0.15813108,115.43482,87.66733,32.42337,17.96835,18.279839,18.627497,13.67302,9.77754,9.569977,12.184475,9.713948,7.445857,7.7847795
301.wav,-574.78143,114.030045,27.039818,23.620277,21.38071,6.3347864,-9.632038,-3.4372113,-0.75635755,-4.008272,-1.5992259,4.058502,-0.5728043,105.33882,81.11119,22.822704,22.61161,18.831886,9.414019,16.45403,10.144657,7.875533,11.321217,10.831102,8.77587,7.4441257
179.wav,578.5229,170.55516,0.9537988,8.395861,30.875479,4.3468394,-16.015924,2.5686564,13.343684,-3.4035618,-3.1022336,5.462987,-2.2510524,104.26388,77.36276,16.345638,16.001001,17.621418,9.469318,10.286052,11.5356865,9.313898,7.8423204,10.054185,9.342225,7.1091313
209.wav,571.8307,170.94832,14.777947,1.0721391,25.962557,0.7749321,-14.792459,3.1761317,8.619829,-3.9465494,-4.09247,3.0043883,0.07204546,99.46639,82.319084,14.576063,9.673714,17.460754,9.023683,11.404678,7.932196,6.4573054,9.014986,10.009395,6.9089565,7.1650014
215.wav,579.6663,153.76921,11.843504,-1.2060139,21.308525,0.481082,-14.218751,2.7185743,8.16215,-4.803987,-1.960593,7.8059487,0.9097526,102.84905,84.6651,17.3272,13.431691,14.679793,6.927307,10.14217,8.055296,9.637234,7.853169,8.5395975,9.03129,6.5613465
307.wav,-592.87445,110.01204,37.598015,20.998192,5.527731,1.4493114,-2.9573362,2.7507691,0.46507314,0.69674855,0.85213834,0.46481398,-2.2057776,105.33455,85.78513,32.369576,21.646244,19.470716,17.417883,12.700871,9.746874,7.7493005,8.028188,7.258748,7.95056,7.521137
316.wav,-580.8282,103.62597,17.096115,18.296907,12.657545,3.8829672,-5.6987233,0.6259532,6.6467066,1.5723517,-3.319115,2.4551282,0.9525798,118.424164,85.79947,26.558836,19.271244,16.064075,10.752249,14.72628,12.669381,7.662817,8.442834,10.935945,7.8634186,7.8455133
279.wav,-562.149,124.6513,6.2411895,24.69627,15.112488,0.5391442,-7.604446,0.6442842,-2.78951,0.88966125,-3.1947792,3.4160275,0.990108,122.288956,81.01927,32.9426,21.6978,17.484991,14.748496,13.748848,7.2757554,7.1211195,9.30642,8.704343,8.034596,7.9305105
218.wav,678.9761,153.58322,-12.457865,11.111904,29.604258,17.962326,-6.3258758,-13.422268,-2.950702,2.553249,-0.6881997,-7.842463,-11.36636,114.967995,69.133224,24.662298,20.662868,20.585629,16.236359,12.2623625,12.3513975,10.07026,8.751475,9.205513,8.545933,12.871224
303.wav,-575.01953,114.04033,26.907866,23.591454,21.29878,6.339934,-9.653835,-3.4016294,-0.75522923,-4.04795,-1.6986517,4.008418,-0.6057505,105.55521,81.204666,22.874516,22.591318,18.84318,9.423261,16.437021,10.169749,7.8474073,11.227975,10.76736,8.70188,7.4604473
164.wav,661.96075,154.7692,-9.120384,5.649853,34.197704,10.956974,-13.218535,-14.167999,0.6564554,7.170121,-8.35736,-16.447266,1.5092558,117.94268,79.61159,34.332794,21.904165,22.853771,16.511087,12.907313,13.061872,11.617171,8.55368,10.869976,13.190156,9.558994
188.wav,630.7284,168.33846,-19.170721,4.8733654,42.395245,17.244455,-13.896332,-20.07824,2.7970827,10.792046,-5.597928,-9.750463,-6.0291033,109.14139,73.37502,24.179808,20.943954,22.88836,14.208814,12.688828,18.721401,13.560694,9.073545,7.544656,9.843724,10.698989
221.wav,617.9119,143.78531,-4.4211903,16.02351,28.46532,5.143037,-9.30757,-17.662859,1.6636376,10.200133,-9.499651,-13.570867,-4.175015,103.96267,72.6267,20.133425,22.714794,19.457315,12.183702,11.59977,16.13498,12.160609,9.476913,9.64452,12.127188,10.249088
306.wav,-583.44763,109.8735,19.34192,26.58828,11.071864,3.6093812,-6.6984415,4.071032,3.6960106,-1.7903612,-2.8218434,6.026084,2.1561875,122.89911,85.71795,31.282003,21.774414,16.048807,11.875431,14.897528,9.1424465,7.2782016,8.850806,9.228238,8.800223,8.080507
318.wav,-579.88354,103.46479,17.299732,18.068224,12.848,3.7977347,-5.555216,0.5507081,6.646815,1.5381584,-3.2925909,2.3948166,0.9493575,117.65856,85.52482,26.4654,19.186058,16.098297,10.688353,14.7065735,12.643571,7.565966,8.434081,10.955562,7.8616805,7.826182
297.wav,-586.52966,107.49495,20.750948,23.048204,13.208799,7.4613447,-5.561165,-0.14293568,-0.49087423,-1.2862821,-1.8175042,4.048483,1.3420565,118.21086,85.64722,23.64733,20.90239,14.514545,10.097052,13.513786,9.809212,8.142051,9.651835,9.869927,6.553486,7.3839116
